fix_start,stop,text,global_text,video_path
983,1242, given a sedative or pain medication prior to beginning the procedure.," The physician likely placed an arterial line in the patient's right femoral artery and tested its position and functionality by attaching the catheter to pressure tubing that had previously been on the patient's left radial arterial line. This is not a common practice as each arterial line should have its own pressure tubing, especially if it is a newly placed arterial line. It appears the femoral arterial line may not be functional due to the physician disconnecting the pressure tubing and handing it back to the nurse to be placed on the previously existing left radial arterial line. The patient appears cooperative and or drowsy throughout the procedure, likely from being given a sedative or pain medication prior to beginning the procedure.",/data/video_narration/2023_06_21_trish/clip_05_03/lt.mp4
0,23, Thank you.,,/data/video_narration/2023_06_21_trish/clip_06_01/lt.mp4
0,183," The nurse hung a new IV medication in place of an empty bag, therefore using the same"," The nurse hung a new IV medication in place of an empty bag, therefore using the same IV tubing to spike the new medication bag. The nurse also transduced a CVP or a central venous pressure through one of the patient's line ports in his left internal jugular. The nurse primed a new pressure tubing to transduce a CVP from the patient's central line.",/data/video_narration/2023_06_21_trish/clip_06_02/lt.mp4
183,250, IV tubing to spike the new medication bag.," The nurse hung a new IV medication in place of an empty bag, therefore using the same IV tubing to spike the new medication bag. The nurse also transduced a CVP or a central venous pressure through one of the patient's line ports in his left internal jugular. The nurse primed a new pressure tubing to transduce a CVP from the patient's central line.",/data/video_narration/2023_06_21_trish/clip_06_02/lt.mp4
250,385, The nurse also transduced a CVP or a central venous pressure through one of the patient's," The nurse hung a new IV medication in place of an empty bag, therefore using the same IV tubing to spike the new medication bag. The nurse also transduced a CVP or a central venous pressure through one of the patient's line ports in his left internal jugular. The nurse primed a new pressure tubing to transduce a CVP from the patient's central line.",/data/video_narration/2023_06_21_trish/clip_06_02/lt.mp4
385,484, line cords in his left internal jugular.," The nurse hung a new IV medication in place of an empty bag, therefore using the same IV tubing to spike the new medication bag. The nurse also transduced a CVP or a central venous pressure through one of the patient's line ports in his left internal jugular. The nurse primed a new pressure tubing to transduce a CVP from the patient's central line.",/data/video_narration/2023_06_21_trish/clip_06_02/lt.mp4
484,591, The nurse primed a new pressure tubing to transduce a CVP from the patient's central," The nurse hung a new IV medication in place of an empty bag, therefore using the same IV tubing to spike the new medication bag. The nurse also transduced a CVP or a central venous pressure through one of the patient's line ports in his left internal jugular. The nurse primed a new pressure tubing to transduce a CVP from the patient's central line.",/data/video_narration/2023_06_21_trish/clip_06_02/lt.mp4
0,94, It appears this patient just transferred into the ICU from the floor so I would, It appears this patient just transferred into the ICU from the floor so I would want to know his vitals and oxygenation status and what his goals are.,/data/video_narration/2023_06_22_julie/clip_01/lt.mp4
94,462, want to know his vitals and oxygenation status and what his goals are., It appears this patient just transferred into the ICU from the floor so I would want to know his vitals and oxygenation status and what his goals are.,/data/video_narration/2023_06_22_julie/clip_01/lt.mp4
0,105," The nurse appears to be titrating the oxygen level, but I'm unclear as to whether he is titrating it up or down."," The nurse appears to be titrating the oxygen level, but I'm unclear as to whether he is titrating it up or down. So I would be looking out for the patient's oxygen saturation levels and titrating according to what the provider's parameters have been ordered.",/data/video_narration/2023_06_22_julie/clip_03/lt.mp4
105,195, So I would be looking out for the patient's oxygen saturation levels," The nurse appears to be titrating the oxygen level, but I'm unclear as to whether he is titrating it up or down. So I would be looking out for the patient's oxygen saturation levels and titrating according to what the provider's parameters have been ordered.",/data/video_narration/2023_06_22_julie/clip_03/lt.mp4
195,510, and titrating according to what the provider's parameters have been ordered.," The nurse appears to be titrating the oxygen level, but I'm unclear as to whether he is titrating it up or down. So I would be looking out for the patient's oxygen saturation levels and titrating according to what the provider's parameters have been ordered.",/data/video_narration/2023_06_22_julie/clip_03/lt.mp4
15,243," Given that this is clearly a patient that's sitting up for dialysis, I would be reporting how he tolerated dialysis and how much fluid was taken off, if any, and general vital sign monitoring during dialysis."," Given that this is clearly a patient that's sitting up for dialysis, I would be reporting how he tolerated dialysis and how much fluid was taken off, if any, and general vital sign monitoring during dialysis.",/data/video_narration/2023_06_22_julie/clip_12/lt.mp4
7,86," Only thing to report here, I'm not clear from this clip what kind of ultrasound this is."," Only thing to report here, I'm not clear from this clip what kind of ultrasound this is. However, I'm guessing it's an echo. And I would be curious to know the results of that.",/data/video_narration/2023_06_22_julie/clip_13/lt.mp4
86,112,"However, I'm guessing it's an echo."," Only thing to report here, I'm not clear from this clip what kind of ultrasound this is. However, I'm guessing it's an echo. And I would be curious to know the results of that.",/data/video_narration/2023_06_22_julie/clip_13/lt.mp4
112,181,And I would be curious to know the results of that.," Only thing to report here, I'm not clear from this clip what kind of ultrasound this is. However, I'm guessing it's an echo. And I would be curious to know the results of that.",/data/video_narration/2023_06_22_julie/clip_13/lt.mp4
10,220," It's unclear from this clip why the echo technician stopped performing the echo, but I would be wanting to follow up on the results of that and or find out why the exam was aborted."," It's unclear from this clip why the echo technician stopped performing the echo, but I would be wanting to follow up on the results of that and or find out why the exam was aborted. Given that dialysis is still being set up, I would be wanting to know more about the patient's tolerating of dialysis and general vital signs during dialysis.",/data/video_narration/2023_06_22_julie/clip_14/lt.mp4
220,395,"Given that dialysis is still being set up, I would be wanting to know more about the patient's tolerating of dialysis and general vital signs during dialysis."," It's unclear from this clip why the echo technician stopped performing the echo, but I would be wanting to follow up on the results of that and or find out why the exam was aborted. Given that dialysis is still being set up, I would be wanting to know more about the patient's tolerating of dialysis and general vital signs during dialysis.",/data/video_narration/2023_06_22_julie/clip_14/lt.mp4
35,140," A arterial line pressure tubing is being set up in this video, so I assume they are placing an arterial line."," A arterial line pressure tubing is being set up in this video, so I assume they are placing an arterial line. So monitoring the patient's blood pressure in particular would be an important thing to monitor, as well as the patient's being set up for dialysis and making sure that the patient tolerates fluid being removed in dialysis. So monitoring vitals would be most important for shift report here.",/data/video_narration/2023_06_22_julie/clip_15_01/lt.mp4
140,369,"So monitoring the patient's blood pressure in particular would be an important thing to monitor, as well as the patient's being set up for dialysis and making sure that the patient tolerates fluid being removed in dialysis."," A arterial line pressure tubing is being set up in this video, so I assume they are placing an arterial line. So monitoring the patient's blood pressure in particular would be an important thing to monitor, as well as the patient's being set up for dialysis and making sure that the patient tolerates fluid being removed in dialysis. So monitoring vitals would be most important for shift report here.",/data/video_narration/2023_06_22_julie/clip_15_01/lt.mp4
369,434,So monitoring vitals would be most important for shift report here.," A arterial line pressure tubing is being set up in this video, so I assume they are placing an arterial line. So monitoring the patient's blood pressure in particular would be an important thing to monitor, as well as the patient's being set up for dialysis and making sure that the patient tolerates fluid being removed in dialysis. So monitoring vitals would be most important for shift report here.",/data/video_narration/2023_06_22_julie/clip_15_01/lt.mp4
10,90," The provider is placing an arterial line, so monitoring hemodynamics would be important for a change of shift report."," The provider is placing an arterial line, so monitoring hemodynamics would be important for a change of shift report.",/data/video_narration/2023_06_22_julie/clip_16_01/lt.mp4
0,75, Patient arrived back from some procedure.," Patient arrived back from some procedure. All four side rails are up. Patient is drowsy, not on any oxygen, on a few IV medications, connected to the monitor, no overt signs of distress.",/data/video_narration/2023_06_23_rachel/clip_01/lt.mp4
75,150," All four side rails are up. Patient is drowsy,"," Patient arrived back from some procedure. All four side rails are up. Patient is drowsy, not on any oxygen, on a few IV medications, connected to the monitor, no overt signs of distress.",/data/video_narration/2023_06_23_rachel/clip_01/lt.mp4
150,240," not on any oxygen, on a few IV medications,"," Patient arrived back from some procedure. All four side rails are up. Patient is drowsy, not on any oxygen, on a few IV medications, connected to the monitor, no overt signs of distress.",/data/video_narration/2023_06_23_rachel/clip_01/lt.mp4
240,465," connected to the monitor, no overt signs of distress."," Patient arrived back from some procedure. All four side rails are up. Patient is drowsy, not on any oxygen, on a few IV medications, connected to the monitor, no overt signs of distress.",/data/video_narration/2023_06_23_rachel/clip_01/lt.mp4
0,45, Chest X-ray has been done., Chest X-ray has been done. Patient is on room air. No signs of distress or clinical deterioration.,/data/video_narration/2023_06_23_rachel/clip_02/lt.mp4
45,84, Patient is on room air., Chest X-ray has been done. Patient is on room air. No signs of distress or clinical deterioration.,/data/video_narration/2023_06_23_rachel/clip_02/lt.mp4
84,459, No signs of distress or clinical deterioration., Chest X-ray has been done. Patient is on room air. No signs of distress or clinical deterioration.,/data/video_narration/2023_06_23_rachel/clip_02/lt.mp4
0,95, The patient has a temporary ventronic pacemaker., The patient has a temporary Medtronic pacemaker. Their patient is awake and calm. The patient is talking to the nurses.,/data/video_narration/2023_06_23_rachel/clip_03/lt.mp4
95,200, Their patient is awake and calm and following commands., The patient has a temporary Medtronic pacemaker. Their patient is awake and calm. The patient is talking to the nurses.,/data/video_narration/2023_06_23_rachel/clip_03/lt.mp4
200,455, The patient is talking to the nurses., The patient has a temporary Medtronic pacemaker. Their patient is awake and calm. The patient is talking to the nurses.,/data/video_narration/2023_06_23_rachel/clip_03/lt.mp4
0,84, 12 lead ECG EKG was done., 12 lead ECG / EKG was done. No new updates.,/data/video_narration/2023_06_23_rachel/clip_04_01/lt.mp4
84,459, No new updates., 12 lead ECG / EKG was done. No new updates.,/data/video_narration/2023_06_23_rachel/clip_04_01/lt.mp4
21,72, The 12-lead EKG is complete., The 12-lead EKG is complete. The patient is calm and cooperative and able to follow instructions.,/data/video_narration/2023_06_23_rachel/clip_04_02/lt.mp4
72,153,The patient is calm and cooperative and able to follow instructions., The 12-lead EKG is complete. The patient is calm and cooperative and able to follow instructions.,/data/video_narration/2023_06_23_rachel/clip_04_02/lt.mp4
23,43, No signs of distress., No signs of distress. Patient is awake and alert and able to follow instructions and make requests known.,/data/video_narration/2023_06_23_rachel/clip_05/lt.mp4
43,127,Patient is awake and alert and able to follow instructions and make requests known., No signs of distress. Patient is awake and alert and able to follow instructions and make requests known.,/data/video_narration/2023_06_23_rachel/clip_05/lt.mp4
43,90, The patient is able to drink., The patient is able to drink. He's awake and calm. All four side rails are up on the bed. Head of bed 30 degrees approximately.,/data/video_narration/2023_06_23_rachel/clip_06/lt.mp4
90,112,He's awake and calm., The patient is able to drink. He's awake and calm. All four side rails are up on the bed. Head of bed 30 degrees approximately.,/data/video_narration/2023_06_23_rachel/clip_06/lt.mp4
112,149,All four side rails are up on the bed., The patient is able to drink. He's awake and calm. All four side rails are up on the bed. Head of bed 30 degrees approximately.,/data/video_narration/2023_06_23_rachel/clip_06/lt.mp4
149,196,Had a bed 30 degrees approximately., The patient is able to drink. He's awake and calm. All four side rails are up on the bed. Head of bed 30 degrees approximately.,/data/video_narration/2023_06_23_rachel/clip_06/lt.mp4
19,78, Patient is currently eating his meal with head of bed greater than 45 degrees., Patient is currently eating his meal with head of bed greater than 45 degrees. No signs of distress.,/data/video_narration/2023_06_23_rachel/clip_07/lt.mp4
78,95,No signs of distress., Patient is currently eating his meal with head of bed greater than 45 degrees. No signs of distress.,/data/video_narration/2023_06_23_rachel/clip_07/lt.mp4
32,159, A patient did appear to be in some distress with open mouth breathing and potential coughing., A patient did appear to be in some distress with open mouth breathing and potential coughing. Settled down and is now calm. No signs of distress. Has finished approximately 100% of his meal.,/data/video_narration/2023_06_23_rachel/clip_08/lt.mp4
159,202,Settled down and is now calm., A patient did appear to be in some distress with open mouth breathing and potential coughing. Settled down and is now calm. No signs of distress. Has finished approximately 100% of his meal.,/data/video_narration/2023_06_23_rachel/clip_08/lt.mp4
202,228,No signs of distress., A patient did appear to be in some distress with open mouth breathing and potential coughing. Settled down and is now calm. No signs of distress. Has finished approximately 100% of his meal.,/data/video_narration/2023_06_23_rachel/clip_08/lt.mp4
228,256,Has finished approximately 100% of his meal., A patient did appear to be in some distress with open mouth breathing and potential coughing. Settled down and is now calm. No signs of distress. Has finished approximately 100% of his meal.,/data/video_narration/2023_06_23_rachel/clip_08/lt.mp4
24,68," Patient has completed his meal, appeared to eat about 100%."," Patient has completed his meal, appeared to eat about 100%. All four side rails up and head of bed greater than 45 degrees to prevent aspiration. No signs of distress.",/data/video_narration/2023_06_23_rachel/clip_09/lt.mp4
68,167,All four side rails up and head of bed greater than 45 degrees to prevent aspiration.," Patient has completed his meal, appeared to eat about 100%. All four side rails up and head of bed greater than 45 degrees to prevent aspiration. No signs of distress.",/data/video_narration/2023_06_23_rachel/clip_09/lt.mp4
167,203,No signs of distress.," Patient has completed his meal, appeared to eat about 100%. All four side rails up and head of bed greater than 45 degrees to prevent aspiration. No signs of distress.",/data/video_narration/2023_06_23_rachel/clip_09/lt.mp4
18,76," Patient is sleeping comfortably, no signs of distress."," Patient is sleeping comfortably, no signs of distress. Safety measures are in place with four side rails up,  bed in low position and head of bed 30 degrees.",/data/video_narration/2023_06_23_rachel/clip_10/lt.mp4
76,166,"Safety measures are in place with our side rails up, head of bed in low position and head of bed 30 degrees."," Patient is sleeping comfortably, no signs of distress. Safety measures are in place with four side rails up,  bed in low position and head of bed 30 degrees.",/data/video_narration/2023_06_23_rachel/clip_10/lt.mp4
18,66, The nurse gave the patient something to take by mouth and a small medicine cup., The nurse gave the patient something to take by mouth and a small medicine cup.,/data/video_narration/2023_06_23_rachel/clip_11/lt.mp4
15,160," Nurse helping to turn and adjust the patient in the bed, make the patient more comfortable."," Nurse helping to turn and adjust the patient in the bed, make the patient more comfortable. Safety measures in place. Head of bed was 30 degrees, lowered flat for repositioning. All four side rails are up.",/data/video_narration/2023_06_23_rachel/clip_12/lt.mp4
160,185,Safety measures in place.," Nurse helping to turn and adjust the patient in the bed, make the patient more comfortable. Safety measures in place. Head of bed was 30 degrees, lowered flat for repositioning. All four side rails are up.",/data/video_narration/2023_06_23_rachel/clip_12/lt.mp4
185,258,"Head of bed was 30 degrees, lowered flat for repositioning."," Nurse helping to turn and adjust the patient in the bed, make the patient more comfortable. Safety measures in place. Head of bed was 30 degrees, lowered flat for repositioning. All four side rails are up.",/data/video_narration/2023_06_23_rachel/clip_12/lt.mp4
258,274,All four side rails are up.," Nurse helping to turn and adjust the patient in the bed, make the patient more comfortable. Safety measures in place. Head of bed was 30 degrees, lowered flat for repositioning. All four side rails are up.",/data/video_narration/2023_06_23_rachel/clip_12/lt.mp4
17,49, Patient is awake and calm., Patient is awake and calm. The nurse just went in to do her I's and O's and measure out the urine in the urinary catheter bag.,/data/video_narration/2023_06_23_rachel/clip_14/lt.mp4
49,157,"The nurse just went in to do her eyes and nose and empty out the drainage, the urinary catheter bag.", Patient is awake and calm. The nurse just went in to do her I's and O's and measure out the urine in the urinary catheter bag.,/data/video_narration/2023_06_23_rachel/clip_14/lt.mp4
10,52, Nothing of clinical significance happened in this class., Nothing of clinical significance happened in this class.,/data/video_narration/2023_06_23_rachel/clip_15/lt.mp4
18,121, All four side rails up and the patient appears as if he's going to be moved., All four side rails up and the patient appears as if he's going to be moved. The nurses are moving stuff around in the bed.,/data/video_narration/2023_06_23_rachel/clip_16/lt.mp4
121,159,The nurses are moving stuff around in the bed., All four side rails up and the patient appears as if he's going to be moved. The nurses are moving stuff around in the bed.,/data/video_narration/2023_06_23_rachel/clip_16/lt.mp4
12,145," Patient appears awake and calm, not in any distress, and the patient was moved out of his room onto the bed."," Patient appears awake and calm, not in any distress, and the patient was moved out of his room in the bed.",/data/video_narration/2023_06_23_rachel/clip_17/lt.mp4
0,75, The patient is alert and calm.," The patient is alert and calm. The patient is likely on isolation precautions, which is why the staff member is wearing a gown, goggles, and mask. The patient is also a fall risk, hence the yellow socks being placed on her feet by the staff member.",/data/video_narration/2023_07_02_trish/clip_01/lt.mp4
75,285," The patient is likely on isolation precautions, which is why the staff member is wearing a gown, goggles, and mask."," The patient is alert and calm. The patient is likely on isolation precautions, which is why the staff member is wearing a gown, goggles, and mask. The patient is also a fall risk, hence the yellow socks being placed on her feet by the staff member.",/data/video_narration/2023_07_02_trish/clip_01/lt.mp4
285,450," The patient is also a fall risk, hence the yellow socks being placed on her feet by the staff member."," The patient is alert and calm. The patient is likely on isolation precautions, which is why the staff member is wearing a gown, goggles, and mask. The patient is also a fall risk, hence the yellow socks being placed on her feet by the staff member.",/data/video_narration/2023_07_02_trish/clip_01/lt.mp4
0,139, Nurse and the patient are having a conversation., Nurse and the patient are having a conversation. The patient appears to be alert and appropriately interactive. The patient has full range of motion in her upper extremities and is able to move her lower extremities. ,/data/video_narration/2023_07_02_trish/clip_02/lt.mp4
139,240, The patient appears to be alert and appropriately interactive., Nurse and the patient are having a conversation. The patient appears to be alert and appropriately interactive. The patient has full range of motion in her upper extremities and is able to move her lower extremities. ,/data/video_narration/2023_07_02_trish/clip_02/lt.mp4
240,321, The patient has full range of motion in her upper extremities and is able to move her, Nurse and the patient are having a conversation. The patient appears to be alert and appropriately interactive. The patient has full range of motion in her upper extremities and is able to move her lower extremities. ,/data/video_narration/2023_07_02_trish/clip_02/lt.mp4
321,366, lower extremities., Nurse and the patient are having a conversation. The patient appears to be alert and appropriately interactive. The patient has full range of motion in her upper extremities and is able to move her lower extremities. ,/data/video_narration/2023_07_02_trish/clip_02/lt.mp4
366,471, The patient is able to move her upper extremities., Nurse and the patient are having a conversation. The patient appears to be alert and appropriately interactive. The patient has full range of motion in her upper extremities and is able to move her lower extremities. ,/data/video_narration/2023_07_02_trish/clip_02/lt.mp4
0,107, The nurse and the patient are having a casual conversation., The nurse and the patient are having a casual conversation. The patient appears alert and oriented and is interactive with the nurse. The patient's upper and lower extremities are all spontaneous and purposeful.,/data/video_narration/2023_07_02_trish/clip_03/lt.mp4
107,238, The patient appears alert and oriented and is interactive with the nurse., The nurse and the patient are having a casual conversation. The patient appears alert and oriented and is interactive with the nurse. The patient's upper and lower extremities are all spontaneous and purposeful.,/data/video_narration/2023_07_02_trish/clip_03/lt.mp4
238,462, The patient's upper and lower extremities are all spontaneous and purposeful., The nurse and the patient are having a casual conversation. The patient appears alert and oriented and is interactive with the nurse. The patient's upper and lower extremities are all spontaneous and purposeful.,/data/video_narration/2023_07_02_trish/clip_03/lt.mp4
0,111, The nursing assistant is assisting the patient to the bedside commode., The nursing assistant is assisting the patient to the bedside commode. The patient's gait is steady and the patient appears to be able to transfer from bed to commode independently with minimal assistance from one staff member. The patient is able to perform her own oral care with a wet mouth swab.,/data/video_narration/2023_07_02_trish/clip_04/lt.mp4
111,229, The patient's gait is steady and the patient appears to be able to transfer from bed to, The nursing assistant is assisting the patient to the bedside commode. The patient's gait is steady and the patient appears to be able to transfer from bed to commode independently with minimal assistance from one staff member. The patient is able to perform her own oral care with a wet mouth swab.,/data/video_narration/2023_07_02_trish/clip_04/lt.mp4
229,392, commode independently with minimal assistance from one staff member., The nursing assistant is assisting the patient to the bedside commode. The patient's gait is steady and the patient appears to be able to transfer from bed to commode independently with minimal assistance from one staff member. The patient is able to perform her own oral care with a wet mouth swab.,/data/video_narration/2023_07_02_trish/clip_04/lt.mp4
392,497, The patient is able to perform her own oral care with a wet mouth swab., The nursing assistant is assisting the patient to the bedside commode. The patient's gait is steady and the patient appears to be able to transfer from bed to commode independently with minimal assistance from one staff member. The patient is able to perform her own oral care with a wet mouth swab.,/data/video_narration/2023_07_02_trish/clip_04/lt.mp4
0,195, The patient is alert and oriented. The patient's blood pressure is being taken on her left upper extremity., The patient is alert and oriented. The patient's blood pressure is being taken on her left upper extremity. Patient is alert and calm.,/data/video_narration/2023_07_02_trish/clip_05/lt.mp4
195,510, Patient is alert and calm., The patient is alert and oriented. The patient's blood pressure is being taken on her left upper extremity. Patient is alert and calm.,/data/video_narration/2023_07_02_trish/clip_05/lt.mp4
0,86, The nurse is administering an IV medication to the patient via her IV., The nurse is administering an IV medication to the patient via her IV. The patient is alert and calm. The patient appears verbal and cooperative in her interactions with the nurse.,/data/video_narration/2023_07_02_trish/clip_06/lt.mp4
86,459, The patient is a lawyer and song. The patient appears verbal and cooperative in her interactions with the nurse., The nurse is administering an IV medication to the patient via her IV. The patient is alert and calm. The patient appears verbal and cooperative in her interactions with the nurse.,/data/video_narration/2023_07_02_trish/clip_06/lt.mp4
0,12, I'll see you.,,/data/video_narration/2023_07_02_trish/clip_07/lt.mp4
0,75, Thank you.,,/data/video_narration/2023_07_02_trish/clip_08/lt.mp4
0,12, Thank you.,,/data/video_narration/2023_07_02_trish/clip_09/lt.mp4
0,110, The patient is alert and calm and is cooperative.," The patient is alert and calm and is cooperative. The nursing assistant is assisting the patient to the bedside commode. The patient's gait is steady. The patient only requires minimal one-person assist in sitting, standing, and transferring to the bedside commode and back.",/data/video_narration/2023_07_02_trish/clip_10/lt.mp4
110,205, The nursing assistant is assisting the patient to the bedside commode.," The patient is alert and calm and is cooperative. The nursing assistant is assisting the patient to the bedside commode. The patient's gait is steady. The patient only requires minimal one-person assist in sitting, standing, and transferring to the bedside commode and back.",/data/video_narration/2023_07_02_trish/clip_10/lt.mp4
205,238, The patient's gait is steady.," The patient is alert and calm and is cooperative. The nursing assistant is assisting the patient to the bedside commode. The patient's gait is steady. The patient only requires minimal one-person assist in sitting, standing, and transferring to the bedside commode and back.",/data/video_narration/2023_07_02_trish/clip_10/lt.mp4
238,373," The patient only requires minimal one-person assist in sitting, standing, and transferring"," The patient is alert and calm and is cooperative. The nursing assistant is assisting the patient to the bedside commode. The patient's gait is steady. The patient only requires minimal one-person assist in sitting, standing, and transferring to the bedside commode and back.",/data/video_narration/2023_07_02_trish/clip_10/lt.mp4
373,465, to the bedside commode and back.," The patient is alert and calm and is cooperative. The nursing assistant is assisting the patient to the bedside commode. The patient's gait is steady. The patient only requires minimal one-person assist in sitting, standing, and transferring to the bedside commode and back.",/data/video_narration/2023_07_02_trish/clip_10/lt.mp4
0,67, Patient is alert and calm., Patient is alert and calm And oriented enough to perform oral hygiene and oral care on herself independently.,/data/video_narration/2023_07_02_trish/clip_11/lt.mp4
67,145, And oriented enough to perform oral hygiene and oral care on herself., Patient is alert and calm And oriented enough to perform oral hygiene and oral care on herself independently.,/data/video_narration/2023_07_02_trish/clip_11/lt.mp4
145,214, Independently the only assistance., Patient is alert and calm And oriented enough to perform oral hygiene and oral care on herself independently.,/data/video_narration/2023_07_02_trish/clip_11/lt.mp4
214,499, The staff is., Patient is alert and calm And oriented enough to perform oral hygiene and oral care on herself independently.,/data/video_narration/2023_07_02_trish/clip_11/lt.mp4
17,78, The patient is alert and calm and is a RAS 0.," The patient is alert and calm and is a RASS 0. The patient changed the bed angle of the bed to make the head of the bed higher. The nursing assistant appears to be assisting the patient in changing the programming on the television, which is not visible in the video. The nursing assistant also assisted the patient in replacing her nasal cannula.",/data/video_narration/2023_07_02_trish/clip_12/lt.mp4
78,172,The patient changed the bed angle of the bed to make the head of the bed higher.," The patient is alert and calm and is a RASS 0. The patient changed the bed angle of the bed to make the head of the bed higher. The nursing assistant appears to be assisting the patient in changing the programming on the television, which is not visible in the video. The nursing assistant also assisted the patient in replacing her nasal cannula.",/data/video_narration/2023_07_02_trish/clip_12/lt.mp4
172,331,"The nursing assistant appears to be assisting the patient in changing the programming on the television, which is not visible in the video."," The patient is alert and calm and is a RASS 0. The patient changed the bed angle of the bed to make the head of the bed higher. The nursing assistant appears to be assisting the patient in changing the programming on the television, which is not visible in the video. The nursing assistant also assisted the patient in replacing her nasal cannula.",/data/video_narration/2023_07_02_trish/clip_12/lt.mp4
331,441,The nursing assistant also assisted the patient in replacing her nasal cannula.," The patient is alert and calm and is a RASS 0. The patient changed the bed angle of the bed to make the head of the bed higher. The nursing assistant appears to be assisting the patient in changing the programming on the television, which is not visible in the video. The nursing assistant also assisted the patient in replacing her nasal cannula.",/data/video_narration/2023_07_02_trish/clip_12/lt.mp4
55,200," I was inspecting one of the patients, though it's difficult to see in the video what exactly is being assessed.","The nurse was inspecting one of the patients IV tubings, though it's difficult to see in the video what exactly is being assessed. It might be a transducer pressure tubing because the nurse looked at the telemetry monitor multiple times. The nurse also took the patients axillary temperature on the left side.  The patient appeared to be asleep or drowsy throughout the entire video",/data/video_narration/2023_07_02_trish/clip_13/lt.mp4
200,213,It might be.,"The nurse was inspecting one of the patients IV tubings, though it's difficult to see in the video what exactly is being assessed. It might be a transducer pressure tubing because the nurse looked at the telemetry monitor multiple times. The nurse also took the patients axillary temperature on the left side.  The patient appeared to be asleep or drowsy throughout the entire video",/data/video_narration/2023_07_02_trish/clip_13/lt.mp4
213,339,A transducer pressure tubing because the patient is.,"The nurse was inspecting one of the patients IV tubings, though it's difficult to see in the video what exactly is being assessed. It might be a transducer pressure tubing because the nurse looked at the telemetry monitor multiple times. The nurse also took the patients axillary temperature on the left side.  The patient appeared to be asleep or drowsy throughout the entire video",/data/video_narration/2023_07_02_trish/clip_13/lt.mp4
339,411,Because the nurse looked at the monitor multiple times.,"The nurse was inspecting one of the patients IV tubings, though it's difficult to see in the video what exactly is being assessed. It might be a transducer pressure tubing because the nurse looked at the telemetry monitor multiple times. The nurse also took the patients axillary temperature on the left side.  The patient appeared to be asleep or drowsy throughout the entire video",/data/video_narration/2023_07_02_trish/clip_13/lt.mp4
411,477,There's also took the patients excellent temperature on the left side.,"The nurse was inspecting one of the patients IV tubings, though it's difficult to see in the video what exactly is being assessed. It might be a transducer pressure tubing because the nurse looked at the telemetry monitor multiple times. The nurse also took the patients axillary temperature on the left side.  The patient appeared to be asleep or drowsy throughout the entire video",/data/video_narration/2023_07_02_trish/clip_13/lt.mp4
495,555, The patient appeared to be asleep or drowsy throughout the entire,"The nurse was inspecting one of the patients IV tubings, though it's difficult to see in the video what exactly is being assessed. It might be a transducer pressure tubing because the nurse looked at the telemetry monitor multiple times. The nurse also took the patients axillary temperature on the left side.  The patient appeared to be asleep or drowsy throughout the entire video",/data/video_narration/2023_07_02_trish/clip_13/lt.mp4
37,192, The nurse is performing her assessment of the patient by listening to her anterior breath sounds and the cardiac sounds., The nurse is performing her assessment of the patient by listening to her anterior breath sounds and the cardiac sounds. The nurse also assessed the patient's pulses in the patient's left foot. The nurse also scanned a medication.,/data/video_narration/2023_07_02_trish/clip_14/lt.mp4
192,304,The nurse also assessed the patient's pulses in the patient's left foot., The nurse is performing her assessment of the patient by listening to her anterior breath sounds and the cardiac sounds. The nurse also assessed the patient's pulses in the patient's left foot. The nurse also scanned a medication.,/data/video_narration/2023_07_02_trish/clip_14/lt.mp4
304,356,The nurse also scanned a medication., The nurse is performing her assessment of the patient by listening to her anterior breath sounds and the cardiac sounds. The nurse also assessed the patient's pulses in the patient's left foot. The nurse also scanned a medication.,/data/video_narration/2023_07_02_trish/clip_14/lt.mp4
18,51, The patient appears asleep., The patient appears asleep. The nurse is inspecting the patient's medication bags and is disposing of the medication bags and tubings that are not being used anymore. Among these are TPN and lipid bags and tubings. She's also hanging a new medication and uses the scanner to scan the medication and the IV pump as per protocol.,/data/video_narration/2023_07_02_trish/clip_15/lt.mp4
51,218,The nurse is inspecting the patient's medication bags and is disposing of the medication bags and tubings that are not being used anymore., The patient appears asleep. The nurse is inspecting the patient's medication bags and is disposing of the medication bags and tubings that are not being used anymore. Among these are TPN and lipid bags and tubings. She's also hanging a new medication and uses the scanner to scan the medication and the IV pump as per protocol.,/data/video_narration/2023_07_02_trish/clip_15/lt.mp4
218,297,Among these are TPN and lipin bags and tubings., The patient appears asleep. The nurse is inspecting the patient's medication bags and is disposing of the medication bags and tubings that are not being used anymore. Among these are TPN and lipid bags and tubings. She's also hanging a new medication and uses the scanner to scan the medication and the IV pump as per protocol.,/data/video_narration/2023_07_02_trish/clip_15/lt.mp4
297,415,She's also hanging a new medication and uses the scanner to scan the medication and the IV pump as per protocol., The patient appears asleep. The nurse is inspecting the patient's medication bags and is disposing of the medication bags and tubings that are not being used anymore. Among these are TPN and lipid bags and tubings. She's also hanging a new medication and uses the scanner to scan the medication and the IV pump as per protocol.,/data/video_narration/2023_07_02_trish/clip_15/lt.mp4
25,152, Nurse is preparing an IV medication by aspirating it from a vial into an empty syringe with a blunt tip needle., Nurse is preparing an IV medication by aspirating it from a vial into an empty syringe with a blunt tip needle. She also dilutes the medication with normal saline before administering it. She remains asleep throughout the entire medication administration process.,/data/video_narration/2023_07_02_trish/clip_16/lt.mp4
